stDate,teamAbbr,rank,rankOrd,gameWon,gameLost,stk,stkType,stkTot,gameBack,ptsFor,ptsAgnst,homeWin,homeLoss,awayWin,awayLoss,confWin,confLoss,lastFive,lastTen,gamePlay,ptsScore,ptsAllow,ptsDiff,opptGmPlay,opptGmWon,opptOpptGmPlay,opptOpptGmWon,sos,rel%Indx,mov,srs,pw%,pyth%13.91,wpyth13.91,lpyth13.91,pyth%16.5,wpyth16.5,lpyth16.5
2016-12-19,DET,10,10th,14,16,L3,loss,3,7.5,2951,2923,8,5,6,11,8,11,1,4,30,98.4,97.4,0.9,778,394,21514,10645,0.5025,0.493575,0.9333,0.4308,0.5307,0.5331,43.7142,38.2858,0.5392,44.2144,37.7856
2016-12-19,GS,1,1st,24,4,W4,win,4,0.0,3301,2939,11,2,13,2,17,4,4,8,28,117.9,105.0,12.9,737,359,20504,9834,0.4846,0.577725,12.9286,12.444,0.9257,0.8342,68.4044,13.5956,0.8718,71.4876,10.5124
2016-12-19,HOU,3,3rd,21,7,W10,win,10,3.0,3166,2962,10,2,11,5,15,4,5,10,28,113.1,105.8,7.3,732,364,20353,10048,0.4961,0.559575,7.2857,6.7896,0.7399,0.7164,58.7448,23.2552,0.7501,61.5082,20.4918
2016-12-19,IND,5,5th,15,14,W2,win,2,6.0,3025,3069,11,4,4,10,8,8,3,6,29,104.3,105.8,-1.5,757,351,21005,10535,0.4763,0.486525,-1.5172,-1.9935,0.45,0.45,36.9,45.1,0.4407,36.1374,45.8626
2016-12-19,LAC,4,4th,20,8,L1,loss,1,4.0,3069,2844,9,4,11,4,13,3,4,6,28,109.6,101.6,8.0,739,365,20523,10033,0.4922,0.54775,8.0357,7.5435,0.7646,0.7425,60.885,21.115,0.7784,63.8288,18.1712
2016-12-19,LAL,11,11th,11,19,L1,loss,1,14.0,3132,3316,6,7,5,12,6,13,1,1,30,104.4,110.5,-6.1,774,403,21462,10811,0.515,0.47795,-6.1333,-6.6483,0.298,0.3113,25.5266,56.4734,0.2805,23.001,58.999
2016-12-19,MEM,6,6th,18,11,L2,loss,2,6.5,2795,2805,11,6,7,5,11,5,2,7,29,96.4,96.7,-0.3,750,359,20804,10466,0.4868,0.5203,-0.3448,-0.8316,0.4886,0.4876,39.9832,42.0168,0.4853,39.7946,42.2054
2016-12-19,MIA,13,13th,9,19,L2,loss,2,11.5,2724,2810,4,10,5,9,5,12,2,3,28,97.3,100.4,-3.1,731,396,20273,10124,0.5276,0.47605,-3.0714,-3.599,0.3989,0.3936,32.2752,49.7248,0.3745,30.709,51.291
2016-12-19,MIL,5,5th,13,12,W2,win,2,6.0,2595,2548,9,6,4,6,9,8,2,6,25,103.8,101.9,1.9,652,318,18173,9065,0.4914,0.49855,1.88,1.3886,0.5619,0.5632,46.1824,35.8176,0.5748,47.1336,34.8664
2016-12-19,MIN,12,12th,8,19,W1,win,1,15.5,2817,2887,4,10,4,9,4,12,2,3,27,104.3,106.9,-2.6,714,375,19879,9936,0.5167,0.461625,-2.5926,-3.1093,0.4146,0.4155,34.071,47.929,0.4001,32.8082,49.1918
2016-12-19,NO,12,12th,9,20,L2,loss,2,15.5,2974,3113,6,9,3,11,4,17,2,2,29,102.6,107.3,-4.8,761,398,21131,10655,0.5167,0.465125,-4.7931,-5.3098,0.3422,0.3463,28.3966,53.6034,0.32,26.24,55.76
2016-12-19,NY,5,5th,14,13,L3,loss,3,6.0,2830,2913,9,4,5,9,6,7,2,6,27,104.8,107.9,-3.1,711,353,19775,9945,0.4986,0.5036,-3.0741,-3.5727,0.3988,0.4008,32.8656,49.1344,0.383,31.406,50.594
2016-12-19,OKC,7,7th,16,12,L1,loss,1,8.0,2967,2938,11,6,5,6,8,7,2,6,28,106.0,104.9,1.0,747,363,20742,10305,0.4895,0.51,1.0357,0.5462,0.5341,0.5341,43.7962,38.2038,0.5404,44.3128,37.6872
2016-12-19,ORL,12,12th,12,17,L1,loss,1,9.0,2806,2955,5,10,7,7,7,11,2,5,29,96.8,101.9,-5.1,756,357,20945,10592,0.4834,0.465975,-5.1379,-5.6213,0.3308,0.3275,26.855,55.145,0.2987,24.4934,57.5066
2016-12-19,PHI,15,15th,7,20,W1,win,1,13.0,2653,2854,5,13,2,7,5,12,3,3,27,98.3,105.7,-7.4,714,352,19820,10077,0.4981,0.438425,-7.4444,-7.9425,0.2549,0.2658,21.7956,60.2044,0.2306,18.9092,63.0908
2016-12-19,PHO,14,14th,8,20,L3,loss,3,16.0,2978,3167,4,8,4,12,3,16,1,3,28,106.4,113.1,-6.8,740,354,20605,10534,0.4893,0.438425,-6.75,-7.2393,0.2777,0.2982,24.4524,57.5476,0.2659,21.8038,60.1962
2016-12-19,POR,8,8th,13,16,L2,loss,2,11.5,3174,3276,8,4,5,12,9,11,1,4,29,109.4,113.0,-3.5,751,394,20887,10317,0.5144,0.49785,-3.5172,-4.0316,0.3842,0.3917,32.1194,49.8806,0.3724,30.5368,51.4632
2016-12-19,SA,2,2nd,22,5,W4,win,4,1.5,2810,2640,8,4,14,1,12,3,4,8,27,104.1,97.8,6.3,707,341,19682,9632,0.4847,0.5672,6.2963,5.8116,0.7073,0.7043,57.7526,24.2474,0.7369,60.4258,21.5742
2016-12-19,SAC,10,10th,10,17,L1,loss,1,13.5,2740,2808,5,6,5,11,7,9,2,3,27,101.5,104.0,-2.5,711,355,19763,10116,0.5035,0.470225,-2.5185,-3.022,0.4171,0.4156,34.0792,47.9208,0.4002,32.8164,49.1836
2016-12-19,TOR,2,2nd,19,8,W1,win,1,1.0,3028,2780,10,5,9,3,12,4,4,8,27,112.1,103.0,9.2,696,361,19368,9390,0.5074,0.556475,9.1852,8.6778,0.8024,0.7665,62.853,19.147,0.8038,65.9116,16.0884
2016-12-19,UTA,5,5th,18,10,W4,win,4,6.0,2806,2649,10,5,8,5,13,7,4,8,28,100.2,94.6,5.6,739,371,20543,10071,0.4981,0.534275,5.6071,5.109,0.6846,0.6902,56.5964,25.4036,0.7211,59.1302,22.8698
2016-12-19,WAS,11,11th,12,15,L1,loss,1,8.0,2842,2874,10,6,2,9,8,10,3,6,27,105.3,106.4,-1.2,708,359,19654,9702,0.5026,0.48805,-1.1852,-1.6878,0.461,0.4611,37.8102,44.1898,0.4539,37.2198,44.7802
2016-12-20,ATL,7,7th,14,14,W1,win,1,7.0,2874,2922,7,6,7,8,11,7,3,4,28,102.6,104.4,-1.7,752,371,21433,10726,0.4957,0.4968,-1.7143,-2.21,0.4436,0.4427,36.3014,45.6986,0.4321,35.4322,46.5678
2016-12-20,BKN,14,14th,7,20,L3,loss,3,13.5,2878,3089,6,7,1,13,2,13,1,2,27,106.6,114.4,-7.8,727,357,20756,10538,0.4966,0.4373,-7.8148,-8.3114,0.2427,0.2721,22.3122,59.6878,0.2373,19.4586,62.5414
2016-12-20,BOS,3,3rd,16,12,W3,win,3,5.0,2921,2871,6,5,10,7,12,5,3,6,28,104.3,102.5,1.8,755,380,21526,10649,0.5004,0.518175,1.7857,1.2853,0.5588,0.5598,45.9036,36.0964,0.5707,46.7974,35.2026
2016-12-20,CHA,4,4th,16,13,W2,win,2,5.5,3025,2972,9,6,7,7,10,9,2,5,29,104.3,102.5,1.8,776,375,22059,11089,0.4897,0.5052,1.8276,1.3379,0.5602,0.5612,46.0184,35.9816,0.5724,46.9368,35.0632
2016-12-20,CHI,6,6th,14,13,W1,win,1,6.5,2742,2681,8,5,6,8,10,7,2,4,27,101.6,99.3,2.3,731,339,20859,10544,0.4776,0.48785,2.2593,1.7817,0.5744,0.5776,47.3632,34.6368,0.5918,48.5276,33.4724
2016-12-20,CLE,1,1st,20,6,W2,win,2,0.0,2873,2674,13,2,7,4,15,4,4,7,26,110.5,102.8,7.7,700,370,19982,9669,0.5137,0.577575,7.6538,7.1401,0.752,0.7308,59.9256,22.0744,0.7657,62.7874,19.2126
2016-12-20,DAL,15,15th,7,21,L1,loss,1,17.5,2636,2806,6,8,1,13,4,13,2,4,28,94.1,100.2,-6.1,761,420,21712,10982,0.5365,0.4649,-6.0714,-6.6079,0.3001,0.2954,24.2228,57.7772,0.2629,21.5578,60.4422
2016-12-20,DEN,9,9th,12,17,L1,loss,1,13.0,3118,3181,6,7,6,10,7,10,3,5,29,107.5,109.7,-2.2,782,373,22312,11421,0.4886,0.469925,-2.1724,-2.661,0.4285,0.4309,35.3338,46.6662,0.4182,34.2924,47.7076
2016-12-20,DET,10,10th,14,16,L3,loss,3,8.0,2951,2923,8,5,6,11,8,11,1,4,30,98.4,97.4,0.9,799,407,22710,11246,0.5047,0.495175,0.9333,0.4286,0.5307,0.5331,43.7142,38.2858,0.5392,44.2144,37.7856
2016-12-20,GS,1,1st,25,4,W5,win,5,0.0,3405,3013,12,2,13,2,18,4,5,9,29,117.4,103.9,13.5,783,385,22350,10718,0.4877,0.581275,13.5172,13.0295,0.9451,0.8457,69.3474,12.6526,0.8827,72.3814,9.6186
2016-12-20,HOU,3,3rd,21,8,L1,loss,1,4.0,3266,3064,10,3,11,5,15,5,4,9,29,112.6,105.7,7.0,774,393,22093,10911,0.5032,0.5584,6.9655,6.4623,0.7294,0.7085,58.097,23.903,0.7414,60.7948,21.2052
2016-12-20,IND,7,7th,15,15,L1,loss,1,7.0,3136,3187,11,4,4,11,8,9,2,5,30,104.5,106.2,-1.7,803,375,22868,11459,0.4784,0.483775,-1.7,-2.1784,0.444,0.4441,36.4162,45.5838,0.4338,35.5716,46.4284
2016-12-20,LAC,3,3rd,21,8,W1,win,1,4.0,3188,2946,10,4,11,4,14,3,4,7,29,109.9,101.6,8.3,786,385,22409,10928,0.4891,0.54785,8.3448,7.8557,0.7748,0.7499,61.4918,20.5082,0.7863,64.4766,17.5234
2016-12-20,LAL,11,11th,11,20,L2,loss,2,15.0,3245,3433,6,7,5,13,6,13,1,1,31,104.7,110.7,-6.1,822,429,23390,11814,0.5163,0.475925,-6.0645,-6.5808,0.3003,0.3136,25.7152,56.2848,0.2831,23.2142,58.7858
2016-12-20,MEM,6,6th,18,12,L3,loss,3,7.5,2904,2917,11,7,7,5,11,5,1,6,30,96.8,97.2,-0.4,801,387,22802,11460,0.4896,0.5172,-0.4333,-0.9229,0.4857,0.4845,39.729,42.271,0.4816,39.4912,42.5088
2016-12-20,MIA,13,13th,9,20,L3,loss,3,12.5,2854,2946,4,11,5,9,5,13,2,2,29,98.4,101.6,-3.2,778,418,22127,11087,0.5252,0.4715,-3.1724,-3.6976,0.3955,0.3914,32.0948,49.9052,0.372,30.504,51.496
2016-12-20,MIL,7,7th,13,13,L1,loss,1,7.0,2703,2662,9,7,4,6,9,9,2,5,26,104.0,102.4,1.6,693,347,19827,9892,0.5001,0.500075,1.5769,1.0768,0.5519,0.553,45.346,36.654,0.5627,46.1414,35.8586
2016-12-20,MIN,13,13th,8,19,W1,win,1,16.0,2817,2887,4,10,4,9,4,12,2,3,27,104.3,106.9,-2.6,736,388,21062,10539,0.5183,0.462775,-2.5926,-3.1109,0.4146,0.4155,34.071,47.929,0.4001,32.8082,49.1918
2016-12-20,NO,12,12th,10,20,W1,win,1,15.5,3082,3206,6,9,4,11,4,17,2,3,30,102.7,106.9,-4.1,809,415,23042,11634,0.5103,0.46605,-4.1333,-4.6436,0.3639,0.3662,30.0284,51.9716,0.3428,28.1096,53.8904
2016-12-20,NY,5,5th,15,13,W1,win,1,6.0,2948,3024,10,4,5,9,7,7,2,6,28,105.3,108.0,-2.7,757,377,21609,10836,0.4992,0.5083,-2.7143,-3.2135,0.4106,0.4124,33.8168,48.1832,0.3965,32.513,49.487
2016-12-20,OKC,7,7th,16,12,L1,loss,1,8.5,2967,2938,11,6,5,6,8,7,2,6,28,106.0,104.9,1.0,767,372,21882,10890,0.4892,0.509775,1.0357,0.5465,0.5341,0.5341,43.7962,38.2038,0.5404,44.3128,37.6872
2016-12-20,ORL,12,12th,13,17,W1,win,1,9.0,2942,3085,5,10,8,7,8,11,3,5,30,98.1,102.8,-4.8,800,373,22743,11536,0.4799,0.468275,-4.7667,-5.2466,0.343,0.3407,27.9374,54.0626,0.3136,25.7152,56.2848
2016-12-20,PHI,15,15th,7,21,L1,loss,1,14.0,2746,2962,5,14,2,7,5,12,2,3,28,98.1,105.8,-7.7,760,369,21647,11058,0.4939,0.43295,-7.7143,-8.2082,0.246,0.2586,21.2052,60.7948,0.2228,18.2696,63.7304
2016-12-20,PHO,14,14th,8,20,L3,loss,3,16.5,2978,3167,4,8,4,12,3,16,1,3,28,106.4,113.1,-6.8,761,364,21776,11125,0.4892,0.4383,-6.75,-7.2392,0.2777,0.2982,24.4524,57.5476,0.2659,21.8038,60.1962
2016-12-20,POR,8,8th,13,17,L3,loss,3,12.5,3295,3402,8,4,5,13,9,12,1,3,30,109.8,113.4,-3.6,799,413,22784,11330,0.5104,0.4911,-3.5667,-4.0771,0.3826,0.3907,32.0374,49.9626,0.3711,30.4302,51.5698
2016-12-20,SA,2,2nd,23,5,W5,win,5,1.5,2912,2740,8,4,15,1,13,3,5,9,28,104.0,97.9,6.1,750,371,21432,10466,0.4926,0.574775,6.1429,5.6503,0.7023,0.6999,57.3918,24.6082,0.732,60.024,21.976
2016-12-20,SAC,10,10th,11,17,W1,win,1,13.5,2866,2929,6,6,5,11,8,9,3,4,28,102.4,104.6,-2.2,758,377,21622,11089,0.5026,0.47515,-2.25,-2.7526,0.4259,0.425,34.85,47.15,0.4113,33.7266,48.2734
2016-12-20,TOR,2,2nd,20,8,W2,win,2,1.0,3144,2884,11,5,9,3,13,4,4,8,28,112.3,103.0,9.3,743,379,21197,10303,0.5021,0.55515,9.2857,8.7836,0.8057,0.7686,63.0252,18.9748,0.806,66.092,15.908
2016-12-20,UTA,5,5th,18,11,L1,loss,1,7.0,2880,2753,10,5,8,6,13,8,4,7,29,99.3,94.9,4.4,786,401,22429,11026,0.504,0.533175,4.3793,3.8753,0.6442,0.6519,53.4558,28.5442,0.6779,55.5878,26.4122
2016-12-20,WAS,11,11th,12,15,L1,loss,1,8.5,2842,2874,10,6,2,9,8,10,3,6,27,105.3,106.4,-1.2,729,371,20788,10274,0.504,0.4891,-1.1852,-1.6892,0.461,0.4611,37.8102,44.1898,0.4539,37.2198,44.7802
2016-12-21,ATL,8,8th,14,15,L1,loss,1,8.0,2958,3014,7,7,7,8,11,7,2,4,29,102.0,103.9,-1.9,793,386,23003,11567,0.4921,0.4898,-1.931,-2.4231,0.4364,0.4351,35.6782,46.3218,0.4232,34.7024,47.2976
2016-12-21,BKN,14,14th,7,20,L3,loss,3,14.0,2878,3089,6,7,1,13,2,13,1,2,27,106.6,114.4,-7.8,739,362,21521,10933,0.4959,0.436775,-7.8148,-8.3107,0.2427,0.2721,22.3122,59.6878,0.2373,19.4586,62.5414
2016-12-21,BOS,3,3rd,16,12,W3,win,3,5.5,2921,2871,6,5,10,7,12,5,3,6,28,104.3,102.5,1.8,768,388,22323,11035,0.5016,0.519025,1.7857,1.2841,0.5588,0.5598,45.9036,36.0964,0.5707,46.7974,35.2026
2016-12-21,CHA,4,4th,16,13,W2,win,2,6.0,3025,2972,9,6,7,7,10,9,2,5,29,104.3,102.5,1.8,792,384,22941,11531,0.4907,0.505975,1.8276,1.3369,0.5602,0.5612,46.0184,35.9816,0.5724,46.9368,35.0632
2016-12-21,CHI,6,6th,14,14,L1,loss,1,7.5,2839,2788,8,6,6,8,10,8,1,3,28,101.4,99.6,1.8,768,354,22296,11289,0.476,0.482025,1.8214,1.3454,0.56,0.5627,46.1414,35.8586,0.5742,47.0844,34.9156
2016-12-21,CLE,1,1st,21,6,W3,win,3,0.0,2986,2776,14,2,7,4,16,4,4,8,27,110.6,102.8,7.8,733,387,21304,10280,0.5128,0.579075,7.7778,7.265,0.7561,0.7339,60.1798,21.8202,0.7691,63.0662,18.9338
2016-12-21,DAL,14,14th,8,21,W1,win,1,17.0,2732,2901,6,8,2,13,5,13,2,4,29,94.2,100.0,-5.8,803,439,23333,11791,0.5329,0.46865,-5.8276,-6.3605,0.3081,0.3026,24.8132,57.1868,0.2708,22.2056,59.7944
2016-12-21,DEN,8,8th,12,17,L1,loss,1,13.0,3118,3181,6,7,6,10,7,10,3,5,29,107.5,109.7,-2.2,801,380,23298,11901,0.4865,0.46835,-2.1724,-2.6589,0.4285,0.4309,35.3338,46.6662,0.4182,34.2924,47.7076
2016-12-21,DET,11,11th,14,17,L4,loss,4,9.0,3037,3021,8,6,6,11,8,11,1,3,31,98.0,97.5,0.5,841,432,24335,12042,0.5074,0.49345,0.5161,0.0087,0.517,0.5184,42.5088,39.4912,0.5218,42.7876,39.2124
2016-12-21,GS,1,1st,25,4,W5,win,5,0.0,3405,3013,12,2,13,2,18,4,5,9,29,117.4,103.9,13.5,801,391,23323,11203,0.4855,0.57965,13.5172,13.0317,0.9451,0.8457,69.3474,12.6526,0.8827,72.3814,9.6186
2016-12-21,HOU,3,3rd,22,8,W1,win,1,3.5,3391,3175,10,3,12,5,16,5,4,9,30,113.0,105.8,7.2,819,411,23806,11712,0.4985,0.557225,7.2,6.7015,0.7371,0.7141,58.5562,23.4438,0.7476,61.3032,20.6968
2016-12-21,IND,6,6th,15,15,L1,loss,1,7.5,3136,3187,11,4,4,11,8,9,2,5,30,104.5,106.2,-1.7,818,380,23754,11887,0.4765,0.48235,-1.7,-2.1765,0.444,0.4441,36.4162,45.5838,0.4338,35.5716,46.4284
2016-12-21,LAC,4,4th,21,8,W1,win,1,4.0,3188,2946,10,4,11,4,14,3,4,7,29,109.9,101.6,8.3,805,394,23392,11391,0.4886,0.547475,8.3448,7.8562,0.7748,0.7499,61.4918,20.5082,0.7863,64.4766,17.5234
2016-12-21,LAL,11,11th,11,20,L2,loss,2,15.0,3245,3433,6,7,5,13,6,13,1,1,31,104.7,110.7,-6.1,842,439,24428,12305,0.5155,0.475325,-6.0645,-6.58,0.3003,0.3136,25.7152,56.2848,0.2831,23.2142,58.7858
2016-12-21,MEM,5,5th,19,12,W1,win,1,7.0,3002,3003,11,7,8,5,11,5,2,6,31,96.8,96.9,0.0,846,409,24493,12284,0.4895,0.52035,-0.0323,-0.5218,0.4989,0.4988,40.9016,41.0984,0.4986,40.8852,41.1148
2016-12-21,MIA,13,13th,9,20,L3,loss,3,13.0,2854,2946,4,11,5,9,5,13,2,2,29,98.4,101.6,-3.2,794,425,23019,11519,0.5237,0.470325,-3.1724,-3.6961,0.3955,0.3914,32.0948,49.9052,0.372,30.504,51.496
2016-12-21,MIL,8,8th,13,14,L2,loss,2,8.0,2805,2775,9,7,4,7,9,10,2,4,27,103.9,102.8,1.1,729,370,21203,10593,0.5049,0.499025,1.1111,0.6062,0.5366,0.5373,44.0586,37.9414,0.5442,44.6244,37.3756
2016-12-21,MIN,12,12th,9,19,W2,win,2,15.5,2909,2971,4,10,5,9,4,12,3,4,28,103.9,106.1,-2.2,776,408,22613,11294,0.517,0.4681,-2.2143,-2.7313,0.4271,0.4272,35.0304,46.9696,0.4139,33.9398,48.0602
2016-12-21,NO,13,13th,10,21,L1,loss,1,16.0,3192,3327,6,10,4,11,4,18,2,3,31,103.0,107.3,-4.4,849,436,24646,12441,0.5106,0.4636,-4.3548,-4.8654,0.3566,0.3598,29.5036,52.4964,0.3355,27.511,54.489
2016-12-21,NY,5,5th,15,13,W1,win,1,6.5,2948,3024,10,4,5,9,7,7,2,6,28,105.3,108.0,-2.7,775,388,22537,11285,0.5006,0.5094,-2.7143,-3.2149,0.4106,0.4124,33.8168,48.1832,0.3965,32.513,49.487
2016-12-21,OKC,7,7th,17,12,W1,win,1,8.0,3088,3048,11,6,6,6,9,7,2,6,29,106.5,105.1,1.4,809,387,23501,11692,0.4848,0.510125,1.3793,0.8945,0.5454,0.5452,44.7064,37.2936,0.5536,45.3952,36.6048
2016-12-21,ORL,12,12th,13,17,W1,win,1,9.5,2942,3085,5,10,8,7,8,11,3,5,30,98.1,102.8,-4.8,818,382,23689,12019,0.4805,0.468675,-4.7667,-5.2472,0.343,0.3407,27.9374,54.0626,0.3136,25.7152,56.2848
2016-12-21,PHI,15,15th,7,21,L1,loss,1,14.5,2746,2962,5,14,2,7,5,12,2,3,28,98.1,105.8,-7.7,776,377,22516,11476,0.4938,0.432825,-7.7143,-8.2081,0.246,0.2586,21.2052,60.7948,0.2228,18.2696,63.7304
2016-12-21,PHO,14,14th,8,21,L4,loss,4,17.0,3089,3292,4,9,4,12,3,17,1,2,29,106.5,113.5,-7.0,803,391,23394,11917,0.4944,0.439775,-7.0,-7.4944,0.2695,0.2921,23.9522,58.0478,0.2592,21.2544,60.7456
2016-12-21,POR,8,8th,13,18,L4,loss,4,13.0,3390,3498,8,5,5,13,9,13,1,2,31,109.4,112.8,-3.5,842,428,24448,12231,0.5056,0.484075,-3.4839,-3.9895,0.3853,0.3926,32.1932,49.8068,0.3734,30.6188,51.3812
2016-12-21,SA,2,2nd,23,5,W5,win,5,1.5,2912,2740,8,4,15,1,13,3,5,9,28,104.0,97.9,6.1,768,381,22367,10936,0.4937,0.575625,6.1429,5.6492,0.7023,0.6999,57.3918,24.6082,0.732,60.024,21.976
2016-12-21,SAC,8,8th,12,17,W2,win,2,13.0,2960,3022,6,6,6,11,9,9,3,5,29,102.1,104.2,-2.1,800,402,23246,11874,0.5053,0.4824,-2.1379,-2.6432,0.4296,0.4284,35.1288,46.8712,0.4153,34.0546,47.9454
2016-12-21,TOR,2,2nd,20,8,W2,win,2,1.5,3144,2884,11,5,9,3,13,4,4,8,28,112.3,103.0,9.3,758,389,22047,10719,0.5042,0.556725,9.2857,8.7815,0.8057,0.7686,63.0252,18.9748,0.806,66.092,15.908
2016-12-21,UTA,6,6th,18,12,L2,loss,2,7.5,2973,2847,10,6,8,6,13,9,3,7,30,99.1,94.9,4.2,825,420,23999,11793,0.5032,0.5274,4.2,3.6968,0.6383,0.6462,52.9884,29.0116,0.6714,55.0548,26.9452
2016-12-21,WAS,10,10th,13,15,W1,win,1,8.5,2949,2971,10,6,3,9,9,10,4,7,28,105.3,106.1,-0.8,765,389,22213,10934,0.5031,0.493375,-0.7857,-1.2888,0.4741,0.4742,38.8844,43.1156,0.4694,38.4908,43.5092
2016-12-22,ATL,7,7th,14,15,L1,loss,1,8.0,2958,3014,7,7,7,8,11,7,2,4,29,102.0,103.9,-1.9,801,390,23527,11794,0.4917,0.489475,-1.931,-2.4227,0.4364,0.4351,35.6782,46.3218,0.4232,34.7024,47.2976
2016-12-22,BKN,14,14th,7,21,L4,loss,4,14.5,2979,3206,6,8,1,13,2,13,1,2,28,106.4,114.5,-8.1,779,392,22930,11634,0.5046,0.44095,-8.1071,-8.6117,0.2331,0.2647,21.7054,60.2946,0.2294,18.8108,63.1892
2016-12-22,BOS,3,3rd,17,12,W4,win,4,5.0,3030,2973,6,5,11,7,13,5,4,6,29,104.5,102.5,2.0,806,407,23681,11685,0.5011,0.5224,1.9655,1.4644,0.5647,0.5657,46.3874,35.6126,0.5777,47.3714,34.6286
2016-12-22,CHA,4,4th,16,13,W2,win,2,6.0,3025,2972,9,6,7,7,10,9,2,5,29,104.3,102.5,1.8,803,389,23546,11849,0.4907,0.505925,1.8276,1.3369,0.5602,0.5612,46.0184,35.9816,0.5724,46.9368,35.0632
2016-12-22,CHI,6,6th,14,14,L1,loss,1,7.5,2839,2788,8,6,6,8,10,8,1,3,28,101.4,99.6,1.8,781,360,22954,11627,0.4761,0.482075,1.8214,1.3453,0.56,0.5627,46.1414,35.8586,0.5742,47.0844,34.9156
2016-12-22,CLE,1,1st,21,6,W3,win,3,0.0,2986,2776,14,2,7,4,16,4,4,8,27,110.6,102.8,7.8,741,392,21792,10514,0.5135,0.579575,7.7778,7.2643,0.7561,0.7339,60.1798,21.8202,0.7691,63.0662,18.9338
2016-12-22,DAL,14,14th,8,21,W1,win,1,17.5,2732,2901,6,8,2,13,5,13,2,4,29,94.2,100.0,-5.8,813,443,23907,12097,0.5319,0.467925,-5.8276,-6.3595,0.3081,0.3026,24.8132,57.1868,0.2708,22.2056,59.7944
2016-12-22,DEN,8,8th,12,17,L1,loss,1,13.5,3118,3181,6,7,6,10,7,10,3,5,29,107.5,109.7,-2.2,808,385,23799,12159,0.488,0.469425,-2.1724,-2.6604,0.4285,0.4309,35.3338,46.6662,0.4182,34.2924,47.7076
2016-12-22,DET,11,11th,14,17,L4,loss,4,9.0,3037,3021,8,6,6,11,8,11,1,3,31,98.0,97.5,0.5,853,439,24985,12392,0.5085,0.49425,0.5161,0.0076,0.517,0.5184,42.5088,39.4912,0.5218,42.7876,39.2124
2016-12-22,GS,1,1st,26,4,W6,win,6,0.0,3522,3114,12,2,14,2,18,4,5,9,30,117.4,103.8,13.6,837,401,24612,11831,0.4796,0.5764,13.6,13.1204,0.9478,0.8472,69.4704,12.5296,0.8841,72.4962,9.5038
2016-12-22,HOU,3,3rd,22,8,W1,win,1,4.0,3391,3175,10,3,12,5,16,5,4,9,30,113.0,105.8,7.2,828,414,24368,12010,0.4976,0.55655,7.2,6.7024,0.7371,0.7141,58.5562,23.4438,0.7476,61.3032,20.6968
2016-12-22,IND,7,7th,15,16,L2,loss,2,8.0,3238,3296,11,5,4,11,8,10,2,5,31,104.5,106.3,-1.9,855,401,25085,12574,0.4798,0.4808,-1.871,-2.3508,0.4384,0.4386,35.9652,46.0348,0.4273,35.0386,46.9614
2016-12-22,LAC,3,3rd,22,8,W2,win,2,4.0,3294,3047,11,4,11,4,15,3,4,7,30,109.8,101.6,8.2,839,419,24645,12003,0.4953,0.554775,8.2333,7.738,0.7711,0.7473,61.2786,20.7214,0.7835,64.247,17.753
2016-12-22,LAL,11,11th,11,21,L3,loss,3,16.0,3352,3548,6,7,5,14,6,13,1,1,32,104.8,110.9,-6.1,879,452,25768,13041,0.5115,0.469575,-6.125,-6.6365,0.2983,0.3121,25.5922,56.4078,0.2814,23.0748,58.9252
2016-12-22,MEM,5,5th,19,12,W1,win,1,7.5,3002,3003,11,7,8,5,11,5,2,6,31,96.8,96.9,0.0,855,416,25057,12556,0.4914,0.52175,-0.0323,-0.5237,0.4989,0.4988,40.9016,41.0984,0.4986,40.8852,41.1148
2016-12-22,MIA,13,13th,10,20,W1,win,1,12.5,2969,3053,5,11,5,9,5,13,2,3,30,99.0,101.8,-2.8,834,440,24426,12254,0.519,0.47255,-2.8,-3.319,0.4078,0.4042,33.1444,48.8556,0.3869,31.7258,50.2742
2016-12-22,MIL,7,7th,13,14,L2,loss,2,8.0,2805,2775,9,7,4,7,9,10,2,4,27,103.9,102.8,1.1,738,372,21736,10900,0.5032,0.4978,1.1111,0.6079,0.5366,0.5373,44.0586,37.9414,0.5442,44.6244,37.3756
2016-12-22,MIN,11,11th,9,19,W2,win,2,16.0,2909,2971,4,10,5,9,4,12,3,4,28,103.9,106.1,-2.2,786,414,23176,11579,0.5177,0.4686,-2.2143,-2.732,0.4271,0.4272,35.0304,46.9696,0.4139,33.9398,48.0602
2016-12-22,NO,13,13th,10,21,L1,loss,1,16.5,3192,3327,6,10,4,11,4,18,2,3,31,103.0,107.3,-4.4,861,442,25286,12758,0.5104,0.463475,-4.3548,-4.8652,0.3566,0.3598,29.5036,52.4964,0.3355,27.511,54.489
2016-12-22,NY,4,4th,16,13,W2,win,2,6.0,3054,3119,11,4,5,9,8,7,2,6,29,105.3,107.6,-2.2,811,404,23830,11888,0.4984,0.51175,-2.2414,-2.7398,0.4262,0.4273,35.0386,46.9614,0.414,33.948,48.052
2016-12-22,OKC,7,7th,17,12,W1,win,1,8.5,3088,3048,11,6,6,6,9,7,2,6,29,106.5,105.1,1.4,820,393,24107,11996,0.4854,0.5106,1.3793,0.8939,0.5454,0.5452,44.7064,37.2936,0.5536,45.3952,36.6048
